"drug","alert","rate","ratefill","ratecat","class1"
"topiramate","pancreatitis",0.400782596496,0.400782596496,0,0
"valproate","pancreatitis",6.08654803513,6.08654803513,1,1
"varenicline","pancreatitis",NULL,0,0,0
"zoledronic acid","pancreatitis",0.881527732061,0.881527732061,0,0
"ibuprofen","pancreatitis",0.516601043716,0.516601043716,0,0
"acetaminophen","pancreatitis",1.17347579764,1.17347579764,1,0
"aspirin","pancreatitis",0.57027123896,0.57027123896,0,0
"(linagliptin OR exenatide OR liraglutide OR sitagliptin OR saxagliptin OR alogliptin)","Serotonin Syndrome",NULL,0,0,0
"5-alpha reductase inhibitors","Serotonin Syndrome",NULL,0,0,0
"Abacavir","Serotonin Syndrome",NULL,0,0,0
"aliskiren","Serotonin Syndrome",NULL,0,0,0
"Antipsychotics","Serotonin Syndrome",8.10124629239,8.10124629239,1,0
"asenapine","Serotonin Syndrome",88.8128094059,88.8128094059,1,0
"Azithromycin","Serotonin Syndrome",NULL,0,0,0
"benzocaine","Serotonin Syndrome",NULL,0,0,0
"bisphosphonates","Serotonin Syndrome",0.147293762425,0.147293762425,0,0
"boceprevir","Serotonin Syndrome",NULL,0,0,0
"brentuximab","Serotonin Syndrome",NULL,0,0,0
"citalopram","Serotonin Syndrome",89.4819324766,89.4819324766,1,1
"dabigatran","Serotonin Syndrome",NULL,0,0,0
"dalfampridine","Serotonin Syndrome",NULL,0,0,0
"dasatinib","Serotonin Syndrome",3.58314622063,3.58314622063,1,0
"dronedarone","Serotonin Syndrome",NULL,0,0,0
"Drospirenone","Serotonin Syndrome",NULL,0,0,0
"fluconazole","Serotonin Syndrome",0.592569433772,0.592569433772,0,0
"ipilimumab","Serotonin Syndrome",NULL,0,0,0
"lenalidomide","Serotonin Syndrome",NULL,0,0,0
"linezolid","Serotonin Syndrome",48.4984724667,48.4984724667,1,1
"Liquid Acetaminophen","Serotonin Syndrome",NULL,0,0,0
"liraglutide","Serotonin Syndrome",NULL,0,0,0
"ondansetron","Serotonin Syndrome",18.0797952226,18.0797952226,1,0
"peginesatide","Serotonin Syndrome",NULL,0,0,0
"pramipexole","Serotonin Syndrome",4.08415251127,4.08415251127,1,0
"Proton Pump Inhibitors","Serotonin Syndrome",1.21911099696,1.21911099696,1,0
"rosiglitazone","Serotonin Syndrome",NULL,0,0,0
"Selective Serotonin Reuptake Inhibitor","Serotonin Syndrome",70.495708948,70.495708948,1,1
"sodium oxybate","Serotonin Syndrome",10.6531806692,10.6531806692,1,0
"telaprevir","Serotonin Syndrome",NULL,0,0,0
"tolvaptan","Serotonin Syndrome",21.0453990694,21.0453990694,1,0
"topiramate","Serotonin Syndrome",1.75867276939,1.75867276939,1,0
"valproate","Serotonin Syndrome",2.79217201879,2.79217201879,1,0
"varenicline","Serotonin Syndrome",6.79767731012,6.79767731012,1,0
"zoledronic acid","Serotonin Syndrome",NULL,0,0,0
"ibuprofen","Serotonin Syndrome",0.666289511904,0.666289511904,0,0
"acetaminophen","Serotonin Syndrome",1.2798467258,1.2798467258,1,0
"aspirin","Serotonin Syndrome",0.487042439919,0.487042439919,0,0
"(linagliptin OR exenatide OR liraglutide OR sitagliptin OR saxagliptin OR alogliptin)","blood clots",NULL,0,0,0
"5-alpha reductase inhibitors","blood clots",NULL,0,0,0
"Abacavir","blood clots",NULL,0,0,0
"aliskiren","blood clots",NULL,0,0,0
"Antipsychotics","blood clots",NULL,0,0,0
"asenapine","blood clots",NULL,0,0,0
"Azithromycin","blood clots",NULL,0,0,0
"benzocaine","blood clots",NULL,0,0,0
"bisphosphonates","blood clots",NULL,0,0,0
"boceprevir","blood clots",NULL,0,0,0
"brentuximab","blood clots",NULL,0,0,0
"citalopram","blood clots",NULL,0,0,0
"dabigatran","blood clots",12.5511193574,12.5511193574,1,0
"dalfampridine","blood clots",NULL,0,0,0
"dasatinib","blood clots",NULL,0,0,0
"dronedarone","blood clots",NULL,0,0,0
"Drospirenone","blood clots",54.5413022777,54.5413022777,1,1
"fluconazole","blood clots",NULL,0,0,0
"ipilimumab","blood clots",NULL,0,0,0
"lenalidomide","blood clots",NULL,0,0,1
"linezolid","blood clots",NULL,0,0,0
"Liquid Acetaminophen","blood clots",NULL,0,0,0
"liraglutide","blood clots",NULL,0,0,0
"ondansetron","blood clots",NULL,0,0,0
"peginesatide","blood clots",NULL,0,0,1
"pramipexole","blood clots",NULL,0,0,0
"Proton Pump Inhibitors","blood clots",2.54162733458,2.54162733458,1,0
"rosiglitazone","blood clots",NULL,0,0,0
"Selective Serotonin Reuptake Inhibitor","blood clots",0.825084643343,0.825084643343,0,0
"sodium oxybate","blood clots",NULL,0,0,0
"telaprevir","blood clots",NULL,0,0,0
"tolvaptan","blood clots",NULL,0,0,0
"topiramate","blood clots",NULL,0,0,0
"valproate","blood clots",NULL,0,0,0
"varenicline","blood clots",NULL,0,0,0
"zoledronic acid","blood clots",NULL,0,0,0
"ibuprofen","blood clots",NULL,0,0,0
"acetaminophen","blood clots",NULL,0,0,0
"aspirin","blood clots",3.42350197502,3.42350197502,1,0
"(linagliptin OR exenatide OR liraglutide OR sitagliptin OR saxagliptin OR alogliptin)","thromboembolism",NULL,0,0,0
"5-alpha reductase inhibitors","thromboembolism",NULL,0,0,0
"Abacavir","thromboembolism",NULL,0,0,0
"aliskiren","thromboembolism",NULL,0,0,0
"Antipsychotics","thromboembolism",0.286068295908,0.286068295908,0,0
"asenapine","thromboembolism",NULL,0,0,0
"Azithromycin","thromboembolism",NULL,0,0,0
"benzocaine","thromboembolism",NULL,0,0,0
"bisphosphonates","thromboembolism",0.564696145794,0.564696145794,0,0
"boceprevir","thromboembolism",NULL,0,0,0
"brentuximab","thromboembolism",NULL,0,0,0
"citalopram","thromboembolism",0.276378284164,0.276378284164,0,0
"dabigatran","thromboembolism",57.0320214513,57.0320214513,1,0
"dalfampridine","thromboembolism",NULL,0,0,0
"dasatinib","thromboembolism",0.801932967917,0.801932967917,0,0
"dronedarone","thromboembolism",4.28043623357,4.28043623357,1,0
"Drospirenone","thromboembolism",26.1898573523,26.1898573523,1,1
"fluconazole","thromboembolism",0.175403711609,0.175403711609,0,0
"ipilimumab","thromboembolism",NULL,0,0,0
"lenalidomide","thromboembolism",15.2669939494,15.2669939494,1,1
"linezolid","thromboembolism",0.543167372881,0.543167372881,0,0
"Liquid Acetaminophen","thromboembolism",NULL,0,0,0
"liraglutide","thromboembolism",NULL,0,0,0
"ondansetron","thromboembolism",NULL,0,0,0
"peginesatide","thromboembolism",NULL,0,0,1
"pramipexole","thromboembolism",NULL,0,0,0
"Proton Pump Inhibitors","thromboembolism",0.342946693939,0.342946693939,0,0
"rosiglitazone","thromboembolism",0.131765604109,0.131765604109,0,0
"Selective Serotonin Reuptake Inhibitor","thromboembolism",0.136472009689,0.136472009689,0,0
"sodium oxybate","thromboembolism",NULL,0,0,0
"telaprevir","thromboembolism",NULL,0,0,0
"tolvaptan","thromboembolism",NULL,0,0,0
"topiramate","thromboembolism",0.789499844744,0.789499844744,0,0
"valproate","thromboembolism",0.281008609778,0.281008609778,0,0
"varenicline","thromboembolism",NULL,0,0,0
"zoledronic acid","thromboembolism",0.531187283342,0.531187283342,0,0
"ibuprofen","thromboembolism",0.305858039413,0.305858039413,0,0
"acetaminophen","thromboembolism",0.0854737631949,0.0854737631949,0,0
"aspirin","thromboembolism",5.48313358006,5.48313358006,1,0
